,summary,config,name
79,"{'mae': 459.6051539244287, '_step': 0, '_wandb': {'runtime': 103}, '_runtime': 104.07318997383118, '_timestamp': 1712805898.44924}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 20, 'weekly_fourier_order': 20, 'monthly_fourier_order': 17, 'changepoint_prior_scale': 0.21389660688936613, 'quarterly_fourier_order': 10, 'seasonality_prior_scale': 3.783617164577292}",fresh-sweep-39
80,"{'_timestamp': 1712805785.4212763, 'mae': 458.432054483594, '_step': 0, '_wandb': {'runtime': 100}, '_runtime': 100.80664229393004}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 18, 'weekly_fourier_order': 18, 'monthly_fourier_order': 17, 'changepoint_prior_scale': 0.28753868778946495, 'quarterly_fourier_order': 5, 'seasonality_prior_scale': 5.32435303607568}",quiet-sweep-38
81,"{'mae': 458.46545489514926, '_step': 0, '_wandb': {'runtime': 84}, '_runtime': 85.21874189376831, '_timestamp': 1712805676.3019109}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 18, 'weekly_fourier_order': 8, 'monthly_fourier_order': 18, 'changepoint_prior_scale': 0.14498402377869868, 'quarterly_fourier_order': 4, 'seasonality_prior_scale': 5.4988863795017595}",sleek-sweep-37
82,"{'_wandb': {'runtime': 88}, '_runtime': 89.57523822784424, '_timestamp': 1712805581.2352023, 'mae': 458.80860674244934, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 14, 'weekly_fourier_order': 5, 'monthly_fourier_order': 14, 'changepoint_prior_scale': 0.11809572166368423, 'quarterly_fourier_order': 7, 'seasonality_prior_scale': 5.29612592101674}",gentle-sweep-36
83,"{'_timestamp': 1712805480.5526257, 'mae': 458.18868972287686, '_step': 0, '_wandb': {'runtime': 77}, '_runtime': 77.67225170135498}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 4, 'weekly_fourier_order': 18, 'monthly_fourier_order': 11, 'changepoint_prior_scale': 0.13374607204845923, 'quarterly_fourier_order': 19, 'seasonality_prior_scale': 9.99059772404594}",warm-sweep-35
84,"{'mae': 458.6449637554598, '_step': 0, '_wandb': {'runtime': 68}, '_runtime': 69.3594741821289, '_timestamp': 1712805395.1038682}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 13, 'weekly_fourier_order': 5, 'monthly_fourier_order': 13, 'changepoint_prior_scale': 0.2498848653775947, 'quarterly_fourier_order': 17, 'seasonality_prior_scale': 9.174496903105087}",different-sweep-34
85,{'_wandb': {'runtime': 1355}},{},prophet
86,{'_wandb': {'runtime': 0}},{},prophet
87,"{'_runtime': 76.27671241760254, '_timestamp': 1712805317.3368204, 'mae': 458.74555979354494, '_step': 0, '_wandb': {'runtime': 75}}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 6, 'weekly_fourier_order': 17, 'monthly_fourier_order': 11, 'changepoint_prior_scale': 0.15990417081727418, 'quarterly_fourier_order': 13, 'seasonality_prior_scale': 5.343831553186664}",azure-sweep-33
88,"{'mae': 458.98365513785046, '_step': 0, '_wandb': {'runtime': 92}, '_runtime': 93.16195321083067, '_timestamp': 1712805229.8746903}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 4, 'weekly_fourier_order': 19, 'monthly_fourier_order': 4, 'changepoint_prior_scale': 0.4696820564741072, 'quarterly_fourier_order': 13, 'seasonality_prior_scale': 6.3645902129254885}",sandy-sweep-32
89,"{'mae': 456.2489228295119, '_step': 0, '_wandb': {'runtime': 75}, '_runtime': 75.66808009147644, '_timestamp': 1712805128.7475982}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 13, 'weekly_fourier_order': 10, 'monthly_fourier_order': 5, 'changepoint_prior_scale': 0.402491731960719, 'quarterly_fourier_order': 8, 'seasonality_prior_scale': 8.30226465709443}",gentle-sweep-31
90,"{'_step': 0, '_wandb': {'runtime': 90}, '_runtime': 91.27773690223694, '_timestamp': 1712805044.699162, 'mae': 457.1326778715452}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 6, 'weekly_fourier_order': 13, 'monthly_fourier_order': 11, 'changepoint_prior_scale': 0.2760316767695176, 'quarterly_fourier_order': 18, 'seasonality_prior_scale': 4.910422424092269}",fluent-sweep-30
91,"{'mae': 457.47526271080346, '_step': 0, '_wandb': {'runtime': 112}, '_runtime': 113.21010422706604, '_timestamp': 1712804942.8347251}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 16, 'weekly_fourier_order': 6, 'monthly_fourier_order': 6, 'changepoint_prior_scale': 0.3812867404145551, 'quarterly_fourier_order': 16, 'seasonality_prior_scale': 5.874389408537914}",unique-sweep-29
92,"{'mae': 458.1692868604848, '_step': 0, '_wandb': {'runtime': 81}, '_runtime': 81.7425012588501, '_timestamp': 1712804821.7754323}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 15, 'weekly_fourier_order': 13, 'monthly_fourier_order': 10, 'changepoint_prior_scale': 0.3226458129039615, 'quarterly_fourier_order': 19, 'seasonality_prior_scale': 8.583734137443198}",desert-sweep-28
93,"{'_wandb': {'runtime': 63}, '_runtime': 64.25995182991028, '_timestamp': 1712804730.7476535, 'mae': 455.6002828613643, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 10, 'weekly_fourier_order': 20, 'monthly_fourier_order': 8, 'changepoint_prior_scale': 0.02323945406193348, 'quarterly_fourier_order': 16, 'seasonality_prior_scale': 3.4822574820233188}",sweet-sweep-27
94,"{'_wandb': {'runtime': 77}, '_runtime': 77.86207151412964, '_timestamp': 1712804655.5781205, 'mae': 457.9428650173276, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 13, 'weekly_fourier_order': 8, 'monthly_fourier_order': 10, 'changepoint_prior_scale': 0.3688126264965732, 'quarterly_fourier_order': 3, 'seasonality_prior_scale': 6.15165164633075}",stilted-sweep-26
95,"{'_runtime': 50.427359104156494, '_timestamp': 1712804566.0943222, 'mae': 454.9706353571411, '_step': 0, '_wandb': {'runtime': 49}}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 6, 'weekly_fourier_order': 17, 'monthly_fourier_order': 4, 'changepoint_prior_scale': 0.36085548083277913, 'quarterly_fourier_order': 5, 'seasonality_prior_scale': 4.666553218038661}",balmy-sweep-25
96,"{'mae': 459.93152362278175, '_step': 0, '_wandb': {'runtime': 100}, '_runtime': 101.02749109268188, '_timestamp': 1712804506.82293}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 18, 'weekly_fourier_order': 18, 'monthly_fourier_order': 20, 'changepoint_prior_scale': 0.44438512107809336, 'quarterly_fourier_order': 20, 'seasonality_prior_scale': 4.504427541494804}",breezy-sweep-24
97,"{'mae': 458.3061555242753, '_step': 0, '_wandb': {'runtime': 85}, '_runtime': 86.13587188720703, '_timestamp': 1712804398.350067}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 20, 'weekly_fourier_order': 18, 'monthly_fourier_order': 18, 'changepoint_prior_scale': 0.16651451984452054, 'quarterly_fourier_order': 4, 'seasonality_prior_scale': 7.048061433845926}",fanciful-sweep-23
98,"{'_wandb': {'runtime': 67}, '_runtime': 68.70004487037659, '_timestamp': 1712804302.336814, 'mae': 456.2066082134622, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 6, 'weekly_fourier_order': 18, 'monthly_fourier_order': 14, 'changepoint_prior_scale': 0.18303340564223147, 'quarterly_fourier_order': 3, 'seasonality_prior_scale': 2.041406020685936}",genial-sweep-22
99,"{'mae': 457.3168360686147, '_step': 0, '_wandb': {'runtime': 77}, '_runtime': 77.63427805900574, '_timestamp': 1712804222.632683}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 13, 'weekly_fourier_order': 9, 'monthly_fourier_order': 20, 'changepoint_prior_scale': 0.39518786835954167, 'quarterly_fourier_order': 11, 'seasonality_prior_scale': 6.31026237014194}",rosy-sweep-21
100,"{'mae': 458.1133548358268, '_step': 0, '_wandb': {'runtime': 102}, '_runtime': 102.78142595291138, '_timestamp': 1712804132.999374}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 14, 'weekly_fourier_order': 11, 'monthly_fourier_order': 18, 'changepoint_prior_scale': 0.2377413424659524, 'quarterly_fourier_order': 18, 'seasonality_prior_scale': 4.219006166279119}",wandering-sweep-20
101,"{'_wandb': {'runtime': 86}, '_runtime': 87.40482592582703, '_timestamp': 1712804018.908017, 'mae': 459.2292837390239, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 3, 'weekly_fourier_order': 9, 'monthly_fourier_order': 20, 'changepoint_prior_scale': 0.2816734470432329, 'quarterly_fourier_order': 8, 'seasonality_prior_scale': 4.231931880638836}",bumbling-sweep-19
102,"{'mae': 459.07511800878046, '_step': 0, '_wandb': {'runtime': 91}, '_runtime': 91.79655456542967, '_timestamp': 1712803921.7356946}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 13, 'weekly_fourier_order': 17, 'monthly_fourier_order': 18, 'changepoint_prior_scale': 0.4226927948414645, 'quarterly_fourier_order': 15, 'seasonality_prior_scale': 2.4671857304717024}",valiant-sweep-18
103,"{'_timestamp': 1712803818.7416313, 'mae': 455.1408304787174, '_step': 0, '_wandb': {'runtime': 72}, '_runtime': 72.55577421188354}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 19, 'weekly_fourier_order': 14, 'monthly_fourier_order': 11, 'changepoint_prior_scale': 0.06880325202489768, 'quarterly_fourier_order': 9, 'seasonality_prior_scale': 5.28445560427263}",fragrant-sweep-17
104,{'_wandb': {'runtime': 1562}},{},prophet
105,"{'_wandb': {'runtime': 106}, '_runtime': 106.57747292518616, '_timestamp': 1712803728.231407, 'mae': 459.0977938925308, '_step': 0}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 16, 'weekly_fourier_order': 3, 'monthly_fourier_order': 10, 'changepoint_prior_scale': 0.4603351588216646, 'quarterly_fourier_order': 6, 'seasonality_prior_scale': 1.9184373794715204}",feasible-sweep-16
106,"{'mae': 457.8595700038225, '_step': 0, '_wandb': {'runtime': 71}, '_runtime': 72.13987398147583, '_timestamp': 1712803615.257974}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 6, 'weekly_fourier_order': 13, 'monthly_fourier_order': 14, 'changepoint_prior_scale': 0.24487454192604236, 'quarterly_fourier_order': 20, 'seasonality_prior_scale': 7.262454896192871}",kind-sweep-15
107,"{'_runtime': 88.7023663520813, '_timestamp': 1712803533.1708624, 'mae': 458.9858124817806, '_step': 0, '_wandb': {'runtime': 88}}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 13, 'weekly_fourier_order': 18, 'monthly_fourier_order': 14, 'changepoint_prior_scale': 0.1883243229921373, 'quarterly_fourier_order': 7, 'seasonality_prior_scale': 3.4361630042843556}",comic-sweep-14
108,"{'_step': 0, '_wandb': {'runtime': 62}, '_runtime': 62.816704988479614, '_timestamp': 1712803433.592152, 'mae': 455.08084538021}","{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'mae'}, 'parameters': {'daily_fourier_order': {'max': 20, 'min': 3}, 'weekly_fourier_order': {'max': 20, 'min': 3}, 'monthly_fourier_order': {'max': 20, 'min': 3}, 'changepoint_prior_scale': {'max': 0.5, 'min': 0.001}, 'quarterly_fourier_order': {'max': 20, 'min': 3}, 'seasonality_prior_scale': {'max': 10, 'min': 1}}, 'daily_fourier_order': 18, 'weekly_fourier_order': 13, 'monthly_fourier_order': 20, 'changepoint_prior_scale': 0.2276017669553503, 'quarterly_fourier_order': 18, 'seasonality_prior_scale': 5.774899230611677}",giddy-sweep-13
